product_name,price,price_original,image,product_url,category,subcategory,brand,description
Arturo Fuente Don Carlos 2,25.99,$456.50 · Now $80.19 - $380.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/7109/32169/Arturo-Fuente-Don-Carlos-2---Box-with-Single-Stick__17420.1718942133.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-don-carlos-2,cigar,Premium Cigars,Arturo Fuente Don Carlos,"Arturo Fuente Don Carlos No. 2 is a cigar made for true aficionados! Handcrafted with aged Dominican tobacco and wrapped in a flavorful Cameroon leaf, this cigar delivers a rich, smooth, and complex smoking experience. With deep notes of cedar,..."
Arturo Fuente Don Carlos Double Robusto,25.99,$372.75 · Now $63.99 - $299.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/8834/27629/Arturo-Fuente-Doble-Robusto__83142.1590070265.1280.1280__49522.1718976237.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-don-carlos-double-robusto,cigar,Premium Cigars,Arturo Fuente Don Carlos,"Arturo Fuente Don Carlos Double Robusto is a world-renowned, full-bodied cigar crafted for those who seek luxury, depth, and complexity in their smoking experience. Wrapped in a rare, aged Cameroon wrapper, this cigar delivers rich notes of spice, cedar,..."
Arturo Fuente Don Carlos No. 3,25.99,$313.50 · Now $55.99 - $259.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/8835/32171/Arturo-Fuente-Don-Carlos-No-3---Box-with-Single-Stick__95605.1748450427.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-don-carlos-no-3,cigar,Premium Cigars,Arturo Fuente Don Carlos,"Arturo Fuente Don Carlos No. 3 is a premium, full-bodied cigar designed for those who appreciate rich flavors and expert craftsmanship. Wrapped in a rare, aged Cameroon wrapper, this cigar delivers deep notes of spice, cedar, coffee, and a hint of..."
Arturo Fuente Don Carlos No. 4,25.99,$288.75 · Now $51.99 - $239.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/8836/31678/Arturo-Fuente-Don-Carlos-No-4---Box-with-Single-Stick__81780.1708120720.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-don-carlos-no-4,cigar,Premium Cigars,Arturo Fuente Don Carlos,"Arturo Fuente Don Carlos No. 4 is a premium, full-bodied cigar crafted for those who appreciate bold flavors and expert craftsmanship. Wrapped in a rare, aged Cameroon wrapper, this cigar delivers deep notes of spice, cedar, coffee, and a hint of natural..."
Arturo Fuente Don Carlos Presidente,25.99,$401.50 · Now $70.99 - $334.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10495/32174/Arturo-Fuente-Don-Carlos-Presidente---Box-with-Single-Stick__38486.1713888641.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-don-carlos-presidente,cigar,Premium Cigars,Arturo Fuente Don Carlos,Arturo Fuente Don Carlos Presidente is amongst the top of the ranks of the Arturo Fuente lines. Arturo Fuente Cigars are known for their exceptional quality and the Don Carlos line takes it a step further. The blend features the best of their...
Arturo Fuente Don Carlos Robusto,25.99,$346.50 · Now $59.99 - $279.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/8837/34221/Arturo-Fuente-Don-Carlos-Robusto---Box-with-Single-Stick__83122.1770458678.png?c=3,https://www.gothamcigars.com/arturo-fuente-don-carlos-robusto,cigar,Premium Cigars,Arturo Fuente Don Carlos,"The Arturo Fuente Don Carlos Robusto is a masterpiece crafted for cigar lovers who appreciate bold, complex flavors. Made with expertly aged Dominican tobaccos and wrapped in a rich Cameroon wrapper, this cigar delivers a full-bodied smoking experience..."
Arturo Fuente Double Chateau,25.99,$194.80 · Now $43.99 - $159.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9230/32159/Arturo-Fuente-Double-Chateau---Box-with-Single-Stick__03027.1770788215.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-double-chateau-smooth-and-refined,cigar,Premium Cigars,Arturo Fuente Chateau Fuente,"Arturo Fuente Double Chateau is a mild and refined cigar crafted for those who appreciate smoothness and expert aging. Hand-rolled with aged Dominican tobaccos and wrapped in a silky Connecticut Shade wrapper, this cigar offers a perfectly balanced..."
Arturo Fuente Double Chateau Maduro,25.99,$194.80 · Now $43.99 - $159.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/6984/32168/Arturo-Fuente-Double-Chateau-Maduro---Box-with-Single-Stick__39492.1718964211.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-double-chateau-maduro,cigar,Premium Cigars,Arturo Fuente Chateau Fuente,"Arturo Fuente Double Chateau Maduro is the perfect cigar for those who love deep, rich flavors! Wrapped in a dark, oily Maduro leaf, it delivers a bold yet smooth smoking experience. Made with expertly aged Dominican tobacco, this cigar burns..."
Arturo Fuente Exquisito,25.99,$159.00 · Now $129.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/6981/25716/AF__46140.1718943204.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-exquisito,cigar,Premium Cigars,Arturo Fuente Gran Reserva,"Arturo Fuente Exquisito is a small cigar that packs a lot of flavor. Hand-rolled in the Dominican Republic, it uses high-quality Dominican tobacco for both the filler and binder, all wrapped in a Cameroon wrapper. This cigar measures 4 1/2..."
Arturo Fuente Exquisito Maduro,25.99,$159.00 · Now $129.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/6980/26730/Arturo-Fuente-Exquisito-Maduro__05019.1733012745.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-exquisito-maduro,cigar,Premium Cigars,Arturo Fuente Gran Reserva,"Arturo Fuente Exquisito Maduro cigar is a small yet flavorful smoke that's perfect for those who enjoy a medium-strength cigar but don't have a lot of time. It's made in the Dominican Republic with high-quality Dominican fillers and binder, all wrapped..."
Arturo Fuente Flor Fina 858,25.99,$209.00 · Now $37.99 - $169.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/7005/28639/Arturo-Fuente-Flor-Fina-858__46357.1748178758.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-flor-fina-858-smooth-classic-and-timeless,cigar,Premium Cigars,Arturo Fuente Gran Reserva,"Arturo Fuente Flor Fina 8-5-8 is a true classic! Handcrafted with premium Dominican tobacco, this cigar is smooth, well-balanced, and perfect for any occasion. Wrapped in a golden-brown Natural leaf, it offers a mellow yet flavorful..."
Arturo Fuente Flor Fina 858 Box Of 10,25.99,$100.00 · Now $79.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11130/33298/Arturo-Fuente-Flor-Fina-858-open-box__47494__80722.1733524893.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-flor-fina-858-box-of-10,cigar,Premium Cigars,Arturo Fuente Gran Reserva,"Arturo Fuente Flor Fina 858 is an 87 rated blend featuring an African Cameroon wrapper draped over a Dominican core. The roll is nice and the seams, well, you almost can't even see them. The draw is just right. Like all Arturo Fuente cigars, the..."
Arturo Fuente Flor Fina 858 Maduro,25.99,$209.00 · Now $36.09 - $169.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/7004/24245/arturo-fuente-cigars-flor-fina-8-5-8-maduro-box-and-stick__82153.1710018982.png?c=3,https://www.gothamcigars.com/arturo-fuente-flor-fina-858-maduro,cigar,Premium Cigars,Arturo Fuente Gran Reserva,"Arturo Fuente Flor Fina 8-5-8 Maduro is a cigar that delivers bold flavor with a smooth, refined touch! Expertly handcrafted in the Dominican Republic, this cigar features aged premium tobacco wrapped in a dark, oily Maduro leaf. With rich notes..."
Arturo Fuente Hemingway Best Seller,25.99,$228.00 · Now $42.99 - $194.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/6979/27654/Arturo-Fuente-Best-Seller__79932.1595360661.1280.1280__66737.1748624634.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-hemingway-best-seller,cigar,Premium Cigars,Arturo Fuente Hemingway,"Arturo Fuente Hemingway Best Seller cigar is a rich and flavorful smoke that's great for anyone who enjoys a medium-strength cigar. It's made in the Dominican Republic with high-quality Dominican fillers and binder, all wrapped in a beautiful Cameroon..."
Arturo Fuente Hemingway Classic,25.99,$315.00 · Now $56.19 - $260.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9295/32182/Arturo-Fuente-Hemingway-Classic---Box-with-Single-Stick__46476.1718932202.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-hemingway-classic,cigar,Premium Cigars,Arturo Fuente Hemingway,"The Arturo Fuente Hemingway Classic is a smooth, rich, and expertly crafted cigar. Made with high-quality aged Dominican tobacco, it delivers a full-bodied flavor with a perfect balance of spice, wood, and sweetness. Each cigar is hand-rolled..."
Arturo Fuente Hemingway Classic Sun Grown,25.99,$383.56 · Now $339.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11122/33276/Arturo-Fuente-Hemingway-Classic-Sun-Grown---Box-with-Single-Stick__31375.1732287234.png?c=3,https://www.gothamcigars.com/arturo-fuente-hemingway-classic-sun-grown,cigar,Premium Cigars,Arturo Fuente Hemingway,"Arturo Fuente Hemingway Classic Sun Grown is crafted to perfection, the Arturo Fuente Hemingway Classic Sun Grown is a beautifully shaped Figurado cigar. It's medium-bodied, featuring a rich Sun Grown wrapper that delivers a smooth, flavorful..."
Arturo Fuente Hemingway Masterpiece,25.99,$210.70 · Now $179.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11023/32103/Aruto-Fuente-Hemingway-Masterpiece---Box-with-Single-Stick__22228.1713806718.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-hemingway-masterpiece,cigar,Premium Cigars,Arturo Fuente Hemingway,Arturo Fuente Hemingway Masterpiece exudes elegance with its extra long format and has earned an incredible 92 rating. Each cigar is hand rolled to perfection with aged Dominican fillers and binder draped in a rare African Cameroon wrapper. The result is...
Arturo Fuente Hemingway Short Story,25.99,$194.75 · Now $35.99 - $159.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/8828/32180/Arturo-Fuente-Hemingway-Short-Story---Box-with-Single-Stick__56460.1718980179.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-hemingway-short-story,cigar,Premium Cigars,Arturo Fuente Hemingway,"Arturo Fuente Hemingway Short Story is a legendary, expertly crafted cigar designed for those who appreciate rich flavors and perfect balance. Wrapped in a silky Cameroon wrapper, this cigar delivers smooth notes of cedar, spice, and roasted nuts,..."
Arturo Fuente Hemingway Signature,25.99,$288.75 · Now $53.39 - $246.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/6977/32181/Arturo-Fuente-Hemingway-Signature---Box-with-Single-Stick__87043.1724294726.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-hemingway-signature,cigar,Premium Cigars,Arturo Fuente Hemingway,"Arturo Fuente Hemingway Signature cigar is a smooth and flavorful smoke that's great for anyone who enjoys a medium-strength cigar. It's made in the Dominican Republic with high-quality Dominican fillers and binder, all wrapped in a beautiful Cameroon..."
Arturo Fuente Hemingway Work of Art,25.99,$306.75 · Now $255.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10535/32184/Arturo-Fuente-Hemingway-Work-of-Art---Box-with-Single-Stick__82537.1713889214.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-hemingway-work-of-art,cigar,Premium Cigars,Arturo Fuente Hemingway,"Arturo Fuente Hemingway Work of Art is just that. The cigar is flawlessly constructed, made with a Dominican long filler blend, Dominican binder and a pristine Cameroon wrapper. Once lit, it has a very clean burn that produces thick grey ash. The..."
Arturo Fuente Petit Corona,25.99,$173.25 · Now $33.19 - $145.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/6973/32162/Arturo-Fuente-Petit-Corona---Box-with-Single-Stick__00496.1718922561.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-petit-corona-smooth-compact-and-premium,cigar,Premium Cigars,Arturo Fuente Chateau Fuente,"Arturo Fuente Petit Corona delivers a smooth and refined smoking experience in a compact size! Wrapped in a high-quality Dominican wrapper, this cigar features notes of cedar, toasted nuts, and a touch of spice, creating a flavorful yet mellow profile..."
Arturo Fuente Rare Pink Vintage 1960 VS Sophisticated Hooker,25.99,,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10742/29960/ARTURO-FUENTE-LOGO__72026.1666029179.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-rare-pink-vintage-1960s-vs-sophisticated-hooker,cigar,Premium Cigars,Arturo Fuente Rare Pink Vintage 1960&#x27;s VS,Arturo Fuente Rare Pink Vintage 1960's VS Sophisticated Hooker is a rare and powerful cigar handmade in the Dominican Republic in limited quantities. This powerhouse of a blend features tobaccos grown on the Fuente family farms in the Dominican Republic...
Arturo Fuente Rare Pink Vintage 1960's VS Happy Ending,25.99,$260.71 · Now $149.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10737/33953/Arturo-Fuente-Rare-Pinks---Happy-Ending__36304.1761071407.png?c=3,https://www.gothamcigars.com/arturo-fuente-rare-pink-vintage-1960-s-vs-happy-ending,cigar,Premium Cigars,Arturo Fuente Rare Pink Vintage 1960&#x27;s VS,Arturo Fuente Rare Pink Vintage 1960's VS Happy Ending is a rare and powerful perfecto shaped cigar handmade in the Dominican Republic in limited quantities. This powerhouse of a blend features tobaccos grown on the Fuente family farms in the Dominican...
Arturo Fuente Rare Pink Vintage 1960's VS Queen of Hearts,25.99,$249.99 · Now $149.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10741/33961/Arturo-Fuente-Rare-Pinks---Queen-of-Hearts__98213.1761071238.png?c=3,https://www.gothamcigars.com/arturo-fuente-rare-pink-vintage-1960-s-vs-queen-of-hearts,cigar,Premium Cigars,Arturo Fuente Rare Pink Vintage 1960&#x27;s VS,Arturo Fuente Rare Pink Vintage 1960's VS Queen of Hearts is a rare and powerful perfecto shaped cigar handmade in the Dominican Republic in limited quantities. This powerhouse of a full bodied blend features tobaccos grown on the Fuente family farms in...
Arturo Fuente Rare Pink Vintage 1960's VS Short Story,25.99,$199.99 · Now $99.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10738/33957/Arturo-Fuente-Rare-Pinks---Short-Story__67808.1761071306.png?c=3,https://www.gothamcigars.com/arturo-fuente-rare-pink-vintage-1960-s-vs-short-story,cigar,Premium Cigars,Arturo Fuente Rare Pink Vintage 1960&#x27;s VS,Arturo Fuente Rare Pink Vintage 1960's VS Short Story is a rare and powerful perfecto shaped cigar handmade in the Dominican Republic in limited quantities. This powerhouse of a blend features tobaccos grown on the Fuente family farms in the...
Arturo Fuente Rare Pink Vintage 1960's VS Signature,25.99,$470.00 · Now $119.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10739/33954/Arturo-Fuente-Rare-Pinks---Signature__84820.1761065983.png?c=3,https://www.gothamcigars.com/arturo-fuente-rare-pink-vintage-1960-s-vs-signature,cigar,Premium Cigars,Arturo Fuente Rare Pink Vintage 1960&#x27;s VS,Arturo Fuente Rare Pink Vintage 1960's VS Signature is a rare and powerful perfecto shaped cigar handmade in the Dominican Republic in limited quantities. This powerhouse of a blend features tobaccos grown on the Fuente family farms in the Dominican...
Arturo Fuente Rare Pink Vintage 1960's VS Work of Art,25.99,$220.00 · Now $119.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10740/33959/Arturo-Fuente-Rare-Pinks---Work-of-Art__40557.1761070613.png?c=3,https://www.gothamcigars.com/arturo-fuente-rare-pink-vintage-1960-s-vs-work-of-art,cigar,Premium Cigars,Arturo Fuente Rare Pink Vintage 1960&#x27;s VS,"Arturo Fuente Rare Pink Vintage 1960's VS Work of Art is a rare and powerful full-bodied, perfecto shaped cigar handmade in the Dominican Republic in limited quantities. This powerhouse of a blend features tobaccos grown on the Fuente family farms in the..."
Arturo Fuente Rosado Sun Grown Magnum R Super Sixty,25.99,$376.80 · Now $289.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10630/32188/Arturo-Fuente-Rosado-Sun-Grown-Magnum-R-Super-Sixty---Box-with-Single-Stick__71294.1713889391.jpg?c=3,https://www.gothamcigars.com/arturo-fuente-rosado-sun-grown-magnum-r-super-sixty,cigar,Premium Cigars,Arturo Fuente Rosado Sungrown Magnum R,"The Arturo Fuente Rosado Sun Grown Magnum R Super Sixty is a cigar that truly stands out. Crafted with care, it features a rare Rosado Sun Grown wrapper aged for nearly a decade to create a rich, smooth, and flavorful smoking experience. Inside,..."
